,Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
184,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,35.2
185,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,27.3
186,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,28.6
187,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.8
188,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.8
189,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,37.6
190,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.6
191,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,41.4
192,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.6
193,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,27.7
194,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,35.1
195,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.1
196,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,36.8
197,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,35.1
198,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.4
199,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,33.3
200,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,25.6
201,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,33.4
202,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.9
203,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.7
204,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,33.9
205,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,33.7
206,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,35.0
207,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,34.3
208,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,31.1
209,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,1.0,1,"Apr 23 - May 5, 2020",2020-04-23,2020-05-05,31.0
210,Symptoms of Depressive Disorder,National Estimate,United States,United States,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.1
211,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,36.2
212,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.7
213,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.5
214,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.1
215,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,17.6
216,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,12.2
217,Symptoms of Depressive Disorder,By Age,United States,80 years and above,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,9.1
218,Symptoms of Depressive Disorder,By Sex,United States,Male,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.3
219,Symptoms of Depressive Disorder,By Sex,United States,Female,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.8
220,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.9
221,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.5
222,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.7
223,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,19.5
224,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,33.0
225,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.4
226,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.1
227,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.5
228,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,17.2
229,Symptoms of Depressive Disorder,By State,Alabama,Alabama,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.5
230,Symptoms of Depressive Disorder,By State,Alaska,Alaska,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.1
231,Symptoms of Depressive Disorder,By State,Arizona,Arizona,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.3
232,Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.5
233,Symptoms of Depressive Disorder,By State,California,California,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.8
234,Symptoms of Depressive Disorder,By State,Colorado,Colorado,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,23.6
235,Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,21.5
236,Symptoms of Depressive Disorder,By State,Delaware,Delaware,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,23.3
237,Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,30.3
238,Symptoms of Depressive Disorder,By State,Florida,Florida,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.8
239,Symptoms of Depressive Disorder,By State,Georgia,Georgia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.6
240,Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,16.8
241,Symptoms of Depressive Disorder,By State,Idaho,Idaho,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,17.0
242,Symptoms of Depressive Disorder,By State,Illinois,Illinois,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.2
243,Symptoms of Depressive Disorder,By State,Indiana,Indiana,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,19.9
244,Symptoms of Depressive Disorder,By State,Iowa,Iowa,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,18.1
245,Symptoms of Depressive Disorder,By State,Kansas,Kansas,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,16.7
246,Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.6
247,Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,30.0
248,Symptoms of Depressive Disorder,By State,Maine,Maine,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,17.1
249,Symptoms of Depressive Disorder,By State,Maryland,Maryland,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.6
250,Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,18.9
251,Symptoms of Depressive Disorder,By State,Michigan,Michigan,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,23.4
252,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,18.4
253,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,35.5
254,Symptoms of Depressive Disorder,By State,Missouri,Missouri,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.1
255,Symptoms of Depressive Disorder,By State,Montana,Montana,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.8
256,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,21.6
257,Symptoms of Depressive Disorder,By State,Nevada,Nevada,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.2
258,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,23.3
259,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.4
260,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.0
261,Symptoms of Depressive Disorder,By State,New York,New York,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.2
262,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.2
263,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.2
264,Symptoms of Depressive Disorder,By State,Ohio,Ohio,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.4
265,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.7
266,Symptoms of Depressive Disorder,By State,Oregon,Oregon,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,17.8
267,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,23.0
268,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.8
269,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.6
270,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.5
271,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,21.7
272,Symptoms of Depressive Disorder,By State,Texas,Texas,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.7
273,Symptoms of Depressive Disorder,By State,Utah,Utah,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.6
274,Symptoms of Depressive Disorder,By State,Vermont,Vermont,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.8
275,Symptoms of Depressive Disorder,By State,Virginia,Virginia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.6
276,Symptoms of Depressive Disorder,By State,Washington,Washington,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.9
277,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.8
278,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.9
279,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,18.6
280,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,30.0
281,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,42.0
282,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,34.3
283,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.9
284,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.3
285,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.0
286,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,16.4
287,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,11.0
288,Symptoms of Anxiety Disorder,By Sex,United States,Male,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.7
289,Symptoms of Anxiety Disorder,By Sex,United States,Female,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,33.1
290,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,36.2
291,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.8
292,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,33.0
293,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.3
294,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,38.9
295,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,36.6
296,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,32.8
297,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.5
298,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.2
299,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.2
300,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.4
301,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,34.2
302,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.1
303,Symptoms of Anxiety Disorder,By State,California,California,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.4
304,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.7
305,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.1
306,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.9
307,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,36.2
308,Symptoms of Anxiety Disorder,By State,Florida,Florida,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.6
309,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.5
310,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.4
311,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.0
312,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,35.7
313,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.5
314,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,20.3
315,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.1
316,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.6
317,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,34.6
318,Symptoms of Anxiety Disorder,By State,Maine,Maine,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,28.9
319,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,30.1
320,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,28.7
321,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.0
322,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,22.9
323,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,38.3
324,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,37.8
325,Symptoms of Anxiety Disorder,By State,Montana,Montana,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,24.9
326,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.6
327,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,34.0
328,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,30.4
329,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,36.3
330,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,30.2
331,Symptoms of Anxiety Disorder,By State,New York,New York,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,33.0
332,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.9
333,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.4
334,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.4
335,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.2
336,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.2
337,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,28.4
338,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.9
339,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,27.9
340,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.1
341,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,29.6
342,Symptoms of Anxiety Disorder,By State,Texas,Texas,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,32.4
343,Symptoms of Anxiety Disorder,By State,Utah,Utah,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.0
344,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,31.8
345,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,26.8
346,Symptoms of Anxiety Disorder,By State,Washington,Washington,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,28.5
347,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,34.6
348,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1.0,2,"May 7 - May 12, 2020",2020-05-07,2020-05-12,25.6
